Index,Product,Value_EU,Value_NLD,Percentage
2028,270600,11746.792,,
2029,760692,11724.063,1115.419,9.513928746
2030,701939,11717.907,723.041,6.17039374
2031,844520,11716.023,6.889,0.058799816
2032,821191,11692.094,167.443,1.432104463
2033,390422,11681.611,107.562,0.920780533
2034,681091,11669.309,116.25,0.996202946
2035,741012,11623.89,2210.548,19.01728251
2036,721911,11595.386,7.888,0.068027058
2037,282731,11580.31,4319.126,37.29715353
2038,390791,11578.998,519.306,4.484895843
2039,722510,11570.456,,
2040,640699,11569.529,104.516,0.90337299
2041,844250,11545.502,362.704,3.141517796
2042,70700,11541.366,584.315,5.062788928
2043,900390,11540.029,15.804,0.136949396
2044,722090,11534.571,13.388,0.116068469
2045,844240,11506.106,2031.766,17.65815472
2046,291720,11476.517,0.497,0.004330582
2047,382350,11476.512,208.819,1.81953367
2048,400910,11468.457,215.455,1.878674699
2049,950619,11467.155,13.532,0.118006602
2050,293940,11452.1,,
2051,721931,11443.452,,
2052,620530,11441.667,45.319,0.396087388
2053,853229,11433.261,228.988,2.002823167
2054,840729,11346.526,1.086,0.009571211
2055,691010,11316.422,68.361,0.604086698
2056,850134,11287.729,14.024,0.124241112
2057,846890,11261.14,282.3,2.506850994
2058,621111,11245.873,8.663,0.077032703
2059,721810,11240.791,65.346,0.581329196
2060,840490,11221.383,16.281,0.145089068
2061,390610,11169.011,852.025,7.628473103
2062,283522,11162.105,5.188,0.046478688
2063,842630,11160.03,160.987,1.442531965
2064,40130,11125.461,13.442,0.12082196
2065,761210,11117.608,3.986,0.035853036
2066,160416,11109.204,496.104,4.465702493
2067,392210,11105.412,254.039,2.287524317
2068,200791,11101.61,21.614,0.194692482
2069,871491,11081.98,125.474,1.132234492
2070,901020,11060.969,186.514,1.686235627
2071,540710,11060.199,731.902,6.617439704
2072,392290,11052.789,1188.613,10.75396445
2073,900791,11039.762,156.29,1.415700809
2074,91099,11029.777,72.261,0.655144705
2075,722691,11024.835,0.216,0.001959213
2076,611120,11024.644,241.952,2.194646829
2077,840290,11014.973,485.135,4.404323097
2078,611710,11014.063,12.495,0.113445874
2079,851631,10995.029,19.201,0.174633464
2080,890600,10994.519,174.932,1.591083703
2081,640320,10988.2,33.779,0.307411587
2082,900699,10982.749,563.167,5.127741697
2083,281520,10982.202,2.644,0.024075318
2084,340590,10968.52,168.682,1.537873843
2085,721719,10962.357,35.628,0.325003099
2086,847920,10959.543,547.412,4.994843307
2087,240120,10950.979,,
2088,290129,10940.774,17.558,0.160482247
2089,540110,10896.874,1299.734,11.92758584
2090,940429,10895.468,80.652,0.74023438
2091,51000,10875.942,220.761,2.029810383
2092,510210,10860.384,,
2093,391530,10858.572,31.562,0.290664371
2094,845140,10829.77,170.431,1.573726866
2095,281511,10820.811,0.001,9.24E-06
2096,151610,10813.772,,
2097,590610,10795.303,123.09,1.140218112
2098,830910,10792.926,0.056,0.000518858
2099,851310,10787.093,140.831,1.305550995
2100,540232,10782.833,45.636,0.423228293
2101,711320,10781.3,38.865,0.360485285
2102,820310,10778.311,56.869,0.527624412
2103,732183,10744.501,9.494,0.088361479
2104,151211,10722.654,779.741,7.27190302
2105,680223,10721.948,11.774,0.109812135
2106,640510,10672.756,1.729,0.016200127
2107,20230,10669.04,8250.858,77.3345868
2108,680229,10662.042,7.823,0.073372437
2109,291512,10651.007,651.688,6.118557616
2110,741121,10644.517,0.567,0.005326686
2111,252620,10643.434,5737.254,53.90416289
2112,722860,10614.799,2.065,0.019453972
2113,630499,10604.123,51.144,0.482302968
2114,890310,10599.762,190.109,1.793521402
2115,480890,10598.159,38.325,0.36161941
2116,251990,10584.414,112.039,1.058528134
2117,845521,10572.678,,
2118,291816,10546.718,,
2119,620199,10546.454,60.569,0.574306776
2120,81340,10538.65,17.341,0.164546692
2121,820780,10534.067,78.11,0.741498986
2122,441300,10481.708,23.366,0.222921684
2123,845310,10476.416,581.976,5.555105868
2124,551529,10437.062,0.379,0.00363129
2125,961100,10413.049,11.525,0.110678438
2126,392340,10407.12,483.138,4.642379448
2127,570259,10387.969,809.139,7.789193441
2128,846249,10381.536,2107.338,20.29890375
2129,845620,10381.437,10.074,0.097038589
2130,20649,10372.05,109.6,1.056685997
2131,282720,10361.226,770.931,7.440538407
2132,400690,10353.444,29.969,0.289459237
2133,401220,10335.355,2382.194,23.0489809
2134,290621,10307.103,4718.448,45.7786053
2135,851240,10290.103,397.924,3.867055558
2136,830300,10289.999,987.436,9.596074791
2137,480990,10256.134,8780.565,85.61281473
2138,321100,10255.431,20.83,0.203111893
2139,430390,10249.712,7.289,0.071114193
2140,920510,10233.897,1583.028,15.46847696
2141,190510,10215.667,129.56,1.268248074
2142,731519,10180.983,401.585,3.944461944
2143,600220,10174.536,2.295,0.022556311
2144,70310,10158.825,4871.977,47.95807586
2145,540220,10157.642,358.429,3.528663444
2146,890790,10153.706,1883.356,18.54845906
2147,611592,10133.269,43.825,0.432486298
2148,610449,10131.74,11.29,0.111431995
2149,320641,10120.902,32.375,0.319882556
2150,570330,10104.165,6372.701,63.07004092
2151,961490,10098.45,450.229,4.458397081
2152,920992,10048.061,106.403,1.058940625
2153,90240,10026.537,42.129,0.420174982
2154,731449,10023.078,178.884,1.78472122
2155,290369,10015.095,104.142,1.039850346
2156,350710,9980.151,133.504,1.337695191
2157,401610,9972.736,409.881,4.110015546
2158,460210,9962.552,148.684,1.492428848
2159,820240,9953.43,2.461,0.024725145
2160,690510,9950.739,8.617,0.086596583
2161,740311,9899.654,51.235,0.51754334
2162,845969,9893.012,329.874,3.334414231
2163,920991,9878.474,10.945,0.110796465
2164,821300,9873.861,179.109,1.813971252
2165,853661,9867.027,331.61,3.360789425
2166,846040,9862.433,60.375,0.612171459
2167,160510,9835.907,59.334,0.603238725
2168,841210,9835.487,12.251,0.12455916
2169,870290,9834.095,,
2170,200559,9815.566,1261.696,12.85403205
2171,110412,9788.983,4.588,0.046869016
2172,441400,9765.734,22.524,0.230643186
2173,851539,9725.912,652.752,6.711473433
2174,721070,9721.444,2168.602,22.30740618
2175,830790,9718.728,1780.629,18.32162604
2176,400811,9711.167,2207.693,22.73354994
2177,721590,9686.981,23.079,0.238247603
2178,732113,9672.244,67.222,0.69499901
2179,390440,9666.48,127.038,1.314211585
2180,846019,9660.425,2447.232,25.33255007
2181,820420,9645.641,848.077,8.792334278
2182,170210,9628.901,8183.798,84.99202557
2183,961800,9623.49,244.886,2.544669346
2184,621112,9613.748,3.261,0.033920173
2185,293625,9610.077,7294.851,75.9083512
2186,821520,9610.046,35.871,0.373265643
2187,820299,9578.924,207.292,2.164042642
2188,441840,9574.915,,
2189,611511,9562.773,54.311,0.567941956
2190,253090,9562.175,300.528,3.142883288
2191,80290,9554.63,164.892,1.725781113
2192,71230,9553.968,6.959,0.072838846
2193,80240,9548.939,38.217,0.400222475
2194,701400,9509.776,19.765,0.207838755
2195,720843,9498.645,134.734,1.418454948
2196,920290,9482.264,235.572,2.484343402
2197,844831,9409.271,1637.794,17.40617312
2198,310229,9402.866,355.026,3.775721147
2199,961320,9401.85,151.703,1.613544143
2200,845110,9400.476,2.37,0.025211489
2201,901780,9399.636,232.234,2.470670141
2202,392114,9392.433,17.498,0.186298907
2203,853010,9353.341,11.77,0.125837388
2204,570500,9320.972,715.562,7.676903224
2205,480452,9313.044,,
2206,291412,9287.072,9170.43,98.74403903
2207,851640,9264.756,7.992,0.086262391
2208,441520,9237.677,1209.285,13.09079112
2209,846810,9237.58,25.481,0.275840642
2210,681120,9235.58,8.063,0.087303667
2211,940550,9228.67,142.981,1.549313173
2212,290919,9220.554,1422.104,15.42319475
2213,846880,9212.804,34.982,0.379710672
2214,292149,9197.99,2.623,0.0285171
2215,391610,9168.389,55.657,0.607053213
2216,441199,9162.595,,
2217,851020,9157.311,16.763,0.183055921
2218,630419,9117.179,4.954,0.054336983
2219,511211,9083.773,0.298,0.003280575
2220,392620,9074.521,29.104,0.320722163
2221,700100,9061.192,,
2222,481140,9049.711,6.7,0.074035513
2223,570390,9013.157,867.32,9.622821393
2224,810430,9012.952,114.395,1.269228994
2225,293626,9004.529,3515.392,39.04026518
2226,481890,8989.395,166.244,1.849334688
2227,180310,8983.005,2543.62,28.31591433
2228,820190,8982.163,679.424,7.564146854
2229,940591,8979.836,31.299,0.348547568
2230,810420,8978.208,206.739,2.302675545
2231,560221,8969.09,298.8,3.331441651
2232,690911,8957.488,53.42,0.596372554
2233,282619,8953.392,7.479,0.083532587
2234,291632,8930.279,,
2235,200600,8902.682,750.295,8.427741213
2236,761100,8859.831,4599.669,51.91599027
2237,741810,8836.403,14.084,0.159386121
2238,20220,8808.082,7897.314,89.65986011
2239,81210,8804.711,,
2240,670420,8803.454,97.18,1.103884907
2241,611490,8796.618,3.588,0.040788403
2242,442010,8768.585,244.549,2.788922044
2243,121299,8756.611,,
2244,910129,8748.104,31.915,0.364821909
2245,320190,8741.698,,
2246,760410,8726.648,31.389,0.359691373
2247,291533,8715.243,,
2248,843311,8628.927,35.563,0.41213699
2249,720821,8621.391,3797.976,44.05293763
2250,721631,8597.719,9.982,0.116100561
2251,560819,8594.348,69.728,0.811323907
2252,810910,8593.667,110.958,1.291160107
2253,901730,8562.575,215.971,2.522266958
2254,843910,8549.426,11.988,0.14021994
2255,610590,8530.83,6.886,0.080718992
2256,720230,8527.238,,
2257,846130,8521.918,,
2258,820330,8457.538,14.438,0.170711618
2259,550190,8447.142,,
2260,853223,8442.886,22.043,0.26108371
2261,500720,8440.656,1.021,0.012096216
2262,611599,8423.801,11.088,0.131627041
2263,21090,8390.618,0.343,0.004087899
2264,761490,8378.067,0.051,0.000608732
2265,580136,8375.256,47.919,0.572149675
2266,845229,8373.744,2836.209,33.87026162
2267,293624,8338.975,4910.151,58.88194892
2268,880400,8327.107,1569.644,18.84981183
2269,283421,8320.145,128.77,1.547689373
2270,291813,8314.263,,
2271,843319,8312.926,,
2272,30372,8304.625,214.93,2.588075922
2273,620333,8292.2,14.656,0.17674441
2274,843590,8280.735,65.98,0.796789174
2275,281290,8273.264,5.547,0.067047298
2276,210130,8270.678,1364.464,16.49760757
2277,590290,8269.995,25.862,0.312720866
2278,842320,8267.856,1500.554,18.14925175
2279,741129,8245.712,11.929,0.144669132
2280,821599,8229.055,37.974,0.461462464
2281,382000,8216.994,164.828,2.005940372
2282,611593,8212.601,30.211,0.367861534
2283,850240,8200.894,236.294,2.881320012
2284,610469,8193.702,5.963,0.072775407
2285,291450,8147.424,2.893,0.035508156
2286,130190,8147.322,2.231,0.027383231
2287,701331,8113.828,18.669,0.230088683
2288,820140,8113.304,53.85,0.663724668
2289,321000,8088.755,973.055,12.02972522
2290,440791,8077.026,3010.45,37.27176315
2291,290312,8059.057,12.022,0.149173781
2292,730810,8053.375,271.115,3.366476788
2293,844832,8025.785,333.545,4.155917459
2294,846029,7967.047,120.539,1.512969611
2295,200911,7961.379,0.914,0.011480423
2296,160419,7958.713,676.825,8.504201622
2297,870321,7955.252,114.822,1.443348369
2298,50690,7911.528,4448.804,56.23191879
2299,790111,7896.829,10.156,0.128608585
2300,30799,7890.206,530.001,6.717201046
2301,690290,7879.389,169.523,2.151473928
2302,846039,7863.305,106.54,1.354901024
2303,950590,7859.457,422.912,5.380931533
2304,610343,7837.226,29.152,0.371968347
2305,610620,7827.34,15.98,0.204156201
2306,630259,7823.181,258.509,3.304397533
2307,440200,7817.697,5223.904,66.82152046
2308,270740,7796.341,,
2309,400819,7760.695,1762.311,22.70815951
2310,847611,7750.822,60.73,0.783529799
2311,151710,7735.792,475.536,6.147218022
2312,830820,7728.745,154.625,2.000648229
2313,130212,7724.353,4.907,0.063526356
2314,550200,7723.862,,
2315,790500,7689.335,311.87,4.055877394
2316,845899,7673.941,8.917,0.116198444
2317,610130,7647.39,27.229,0.356056118
2318,853210,7626.497,61.54,0.806923546
2319,100590,7612.287,34.665,0.4553822
2320,240210,7602.064,334.249,4.396819074
2321,291823,7585.46,264.631,3.488661202
2322,30223,7571.2,1658.391,21.90393861
2323,843410,7525.556,131.891,1.752574826
2324,701332,7524.086,207.419,2.756733509
2325,392510,7515.141,274.16,3.648101879
2326,820551,7512.657,333.671,4.441451273
2327,392059,7499.483,9.179,0.122395104
2328,391310,7491.456,1.455,0.019422126
2329,843142,7470.366,337.516,4.518065112
2330,250610,7422.286,39.873,0.537206462
2331,281990,7416.584,17.457,0.235377904
2332,292519,7413.699,334.399,4.510555392
2333,844711,7407.629,,
2334,720221,7399.474,430.204,5.813980832
2335,920210,7365.081,38.754,0.526185659
2336,840732,7351.919,25.105,0.341475471
2337,852290,7349.756,108.416,1.475096588
2338,392073,7347.635,,
2339,853290,7333.558,76.596,1.044458911
2340,551219,7332.085,660.594,9.009633685
2341,293622,7323.888,4348.412,59.3729997
2342,291822,7291.262,,
2343,71030,7283.374,3958.08,54.34404439
2344,852313,7280.004,55.418,0.761235845
2345,160415,7271.865,53.614,0.737279914
2346,280519,7259.398,364.799,5.025196304
2347,690410,7259.379,5.412,0.074551831
2348,848049,7225.634,2.881,0.039871934
2349,851120,7220.619,42.043,0.5822631
2350,854590,7219.77,33.573,0.465014813
2351,850519,7218.866,136.832,1.895477766
2352,731589,7212.474,333.814,4.628287048
2353,611420,7209.501,9.096,0.126166846
2354,290260,7170.745,,
2355,871110,7167.042,223.172,3.113864827
2356,360690,7163.379,646.141,9.02005883
2357,610190,7142.892,1.529,0.021405896
2358,281610,7127.53,5090.151,71.41535707
2359,610431,7123.136,3.104,0.043576312
2360,540310,7112.045,,
2361,640219,7110.512,53.083,0.746542584
2362,340540,7100.538,284.968,4.013329694
2363,610610,7073.098,82.93,1.172470677
2364,380130,7055.713,8.281,0.117365885
2365,780600,7049.442,2549.21,36.16186927
2366,310530,7042.468,0.953,0.013532188
2367,720291,7027.156,862.598,12.27520778
2368,680430,7017.525,100.395,1.430632595
2369,621040,7000.568,25.746,0.367770158
2370,721690,6977.312,16.326,0.233986957
2371,530130,6969.955,,
2372,20130,6966.785,4506.109,64.6798918
2373,611780,6955.137,12.284,0.176617657
2374,292421,6913.222,485.23,7.01886906
2375,820210,6896.177,60.091,0.871366846
2376,392610,6868.472,274.389,3.994905999
2377,610459,6866.468,4.739,0.06901656
2378,841931,6865.912,661.883,9.640132294
2379,580125,6864.482,1112.105,16.20085827
2380,150590,6842.314,44.118,0.644781868
2381,291712,6833.995,3539.956,51.79921847
2382,721210,6814.871,104.213,1.529199892
2383,282690,6804.651,,
2384,854020,6800.17,1439.002,21.16126509
2385,293430,6791.264,,
2386,900590,6785.459,52.286,0.770559516
2387,711049,6776.079,37.113,0.547706129
2388,392530,6742.745,865.738,12.83954828
2389,650699,6737.255,11.608,0.17229569
2390,110811,6725.887,4.18,0.062147937
2391,370110,6714.796,25.249,0.376020359
2392,590210,6698.227,9.731,0.14527725
2393,700991,6650.329,302.124,4.542993286
2394,110720,6631.531,29.173,0.439913498
2395,540262,6626.522,,
2396,560900,6619.402,609.668,9.210318394
2397,340219,6614.75,130.811,1.97756529
2398,550330,6610.787,,
2399,490300,6606.955,32.476,0.491542624
2400,741532,6602.278,31.574,0.478228878
2401,810110,6596.974,,
2402,610461,6564.283,2.875,0.043797624
2403,140490,6562.144,2952.759,44.99686383
2404,730300,6556.595,122.822,1.87325891
2405,901530,6548.658,72.168,1.102027316
2406,281111,6547.404,,
2407,40620,6536.288,207.249,3.170744618
2408,580610,6531.915,10.129,0.155069379
2409,330610,6521.554,2643.497,40.53477131
2410,730690,6512.566,19.998,0.307067905
2411,800120,6492.909,30.136,0.464137107
2412,901120,6445.401,289.645,4.493824356
2413,291511,6427.7,1119.717,17.4201814
2414,480429,6427.053,8.803,0.136967907
2415,283429,6416.311,37.058,0.577559286
2416,846596,6407.001,74.298,1.159637715
2417,271220,6396.709,478.711,7.483707638
2418,284150,6394.062,,
2419,902229,6384.019,41.82,0.655073238
2420,810390,6373.497,8.158,0.127998805
2421,291469,6370.548,3161.776,49.63114633
2422,481129,6339.191,433.655,6.840857138
2423,930390,6336.522,18.379,0.290048705
2424,481710,6314.872,10.907,0.172719257
2425,960910,6304.901,44.599,0.707370346
2426,292229,6300.318,3.522,0.05590194
2427,711029,6287.221,,
2428,846320,6270.78,,
2429,90500,6260.672,272.249,4.348558749
2430,610230,6259.916,11.25,0.179714872
2431,700239,6258.72,0.244,0.003898561
2432,283525,6251.73,,
2433,550932,6235.934,,
2434,854099,6232.594,89.488,1.435806664
2435,60499,6224.705,1050.354,16.87395628
2436,350520,6216.397,150.187,2.415981476
2437,200840,6205.381,136.378,2.197737738
2438,284030,6198.873,,
2439,450190,6184.25,4.423,0.071520395
2440,100400,6184.138,,
2441,170390,6180.111,0.108,0.001747541
2442,401519,6179.864,45.632,0.738398127
2443,570241,6178.333,181.567,2.938770053
2444,842832,6176.427,55.683,0.901540648
2445,730120,6154.067,610.208,9.915524157
2446,291260,6151.961,1095.023,17.79957643
2447,640520,6148.658,1.597,0.025973147
2448,960329,6134.018,44.461,0.724826696
2449,20120,6108.5,5237.525,85.74158959
2450,620319,6106.809,9.86,0.161459119
2451,860729,6106.213,0.046,0.000753331
2452,900719,6100.819,373.814,6.127275699
2453,831190,6099.453,613.018,10.05037665
2454,853910,6089.756,1241.646,20.38909276
2455,470311,6085.575,,
2456,870490,6082.253,328.826,5.406319007
2457,390319,6068.972,31.429,0.517863651
2458,841013,6049.571,,
2459,731290,6046.807,220.658,3.649165584
2460,630710,6036.346,347.134,5.750730657
2461,854081,6035.352,39.346,0.651925521
2462,490290,6030.546,92.36,1.531536282
2463,700510,6009.788,139.405,2.319632573
2464,621390,6004.205,16.002,0.266513219
2465,521149,5991.944,4.611,0.076953323
2466,293020,5986.041,,
2467,291735,5971.22,,
2468,481820,5968.194,462.681,7.752445715
2469,320420,5962.173,43.921,0.736660946
2470,680100,5961.998,97.407,1.633797931
2471,441211,5957.553,390.33,6.55185107
2472,640199,5957.225,453.742,7.616667156
2473,732410,5930.189,71.695,1.20898339
2474,293351,5895.661,,
2475,360490,5890.779,15.071,0.255840526
2476,290323,5880.176,33.379,0.567653077
2477,591131,5878.171,33.36,0.567523469
2478,120923,5850.762,150.822,2.577818069
2479,721260,5835.016,27.874,0.477702203
2480,381010,5833.514,7.599,0.130264537
2481,854091,5824.061,17.305,0.297129443
2482,540793,5820.21,29.327,0.503882162
2483,110290,5805.054,824.813,14.20853277
2484,282570,5796.816,5369.18,92.62291575
2485,900691,5794.627,283.518,4.892773944
2486,391723,5787.055,760.3,13.13794322
2487,701890,5782.85,69.827,1.207484199
2488,854419,5774.76,132.911,2.301584828
2489,760110,5761.772,0.629,0.01091678
2490,841451,5757.115,553.579,9.615562656
2491,901720,5744.036,86.657,1.508643052
2492,731812,5740.893,29.563,0.514954729
2493,860400,5737.987,418.54,7.294195682
2494,480920,5731.99,0.378,0.006594568
2495,871496,5721.875,97.798,1.709194975
2496,510910,5715.606,10.762,0.188291495
2497,940410,5713.804,19.003,0.332580537
2498,170410,5713.244,2080.046,36.40744208
2499,390920,5696.084,16.153,0.28358079
2500,283110,5676.779,,
2501,340530,5655.934,45.993,0.813181342
2502,320720,5653.904,42.869,0.758219453
2503,120929,5624.474,37.593,0.668382501
2504,320411,5623.577,72.255,1.284858374
2505,732219,5620.165,17.414,0.309848554
2506,680210,5619.591,33.491,0.595968639
2507,847810,5619.302,320.483,5.703252824
2508,291249,5617.892,1.094,0.019473496
2509,810193,5612.41,31.518,0.561576934
2510,910199,5612.237,185.063,3.297490822
2511,440122,5611.117,0.438,0.007805932
2512,740322,5605.635,7.371,0.131492685
2513,845929,5604.183,576.035,10.27866149
2514,310510,5593.004,1946.328,34.79933145
2515,710420,5592.219,738.548,13.20670739
2516,590700,5592.009,1474.164,26.36197474
2517,293721,5585.937,,
2518,871495,5584.59,10.561,0.189109675
2519,284020,5578.493,6.133,0.109940086
2520,540249,5563.782,1256.537,22.58422418
2521,740620,5552.395,22.87,0.411894327
2522,110812,5545.858,124.679,2.248146274
2523,630531,5533.97,365.801,6.610100886
2524,380290,5530.739,39.662,0.717119358
2525,340391,5528.547,687.99,12.44431855
2526,830110,5510.941,22.88,0.415174105
2527,540753,5508.344,409.089,7.426714817
2528,292230,5505.399,25.437,0.462037356
2529,290529,5479.993,109.692,2.001681389
2530,830130,5461.448,102.825,1.882742452
2531,880510,5456.43,11.948,0.218971012
2532,410900,5450.441,,
2533,681490,5442.6,12.946,0.237864256
2534,60210,5437.74,4544.739,83.57771795
2535,401290,5434.951,322.314,5.930393853
2536,854790,5431.172,53.57,0.986343279
2537,901030,5426.037,269.613,4.968875074
2538,570110,5419.807,51.689,0.953705547
2539,621139,5391.602,6.109,0.113305841
2540,120999,5387.715,3547.14,65.83755822
2541,630612,5386.304,437.472,8.121932962
2542,420340,5386.222,67.145,1.24660662
2543,961380,5382.883,20.548,0.381728527
2544,741529,5376.008,146.987,2.734129116
2545,660200,5356.448,10.152,0.189528583
2546,901090,5354.659,14.427,0.269428922
2547,520939,5342.514,11.985,0.224332589
2548,200880,5337.838,,
2549,540341,5334.055,,
2550,320413,5331.921,28.302,0.530803063
2551,310250,5326.41,15.709,0.294926602
2552,290319,5320.45,,
2553,550942,5312.683,,
2554,760320,5300.243,,
2555,250840,5293.05,40.02,0.756085811
2556,220710,5290.219,305.883,5.782047964
2557,681591,5287.386,0.015,0.000283694
2558,200830,5277.342,521.473,9.881356941
2559,420329,5252.048,29.934,0.569949094
2560,720510,5245.185,8.131,0.155018364
2561,330730,5234.055,75.853,1.449220537
2562,100510,5233.067,,
2563,470200,5210.743,110.176,2.11440096
2564,610690,5204.82,36.382,0.699005921
2565,540760,5198.298,362.768,6.978591839
2566,630291,5187.733,31.708,0.611211101
2567,291550,5163.44,1680.293,32.54212308
2568,480522,5160.925,0.27,0.00523162
2569,320490,5151.97,31.9,0.619180624
2570,731813,5143.764,93.165,1.811222288
2571,90210,5138.039,161.524,3.143689645
2572,290810,5131.288,1546.362,30.13594248
2573,820600,5130.134,1309.669,25.5289433
2574,681410,5108.229,160.005,3.132298885
2575,611610,5102.438,41.522,0.81376785
2576,720924,5101.233,1493.881,29.28470431
2577,680800,5096.995,214.525,4.208852471
2578,740313,5088.663,,
2579,160540,5087.995,7.373,0.144909734
2580,845910,5086.499,3.082,0.060591774
2581,851511,5065.414,89.084,1.758671651
2582,610120,5059.814,232.42,4.593449483
2583,721229,5056.598,30.104,0.595340978
2584,810299,5049.585,99.232,1.965151592
2585,846820,5045.578,155.992,3.091657685
2586,721733,5028.398,5.153,0.102477966
2587,840211,5028.127,332.842,6.61960209
2588,722710,5017.052,,
2589,630622,5015.297,175.31,3.495505849
2590,720719,5005.593,33.393,0.667113767
2591,252922,5003.432,,
2592,700490,5001.934,331.353,6.624497644
2593,880190,4983.373,37.344,0.749371962
2594,871500,4965.403,294.325,5.927514846
2595,551693,4962.369,1.702,0.034298135
2596,70521,4960.852,2585.626,52.12060348
2597,851939,4960.463,178.034,3.589060134
2598,650700,4949.939,48.528,0.980375718
2599,570232,4894.569,45.318,0.925883362
2600,821110,4890.816,135.711,2.774813037
2601,30613,4876.846,344.399,7.061920758
2602,381300,4860.733,10.746,0.221077767
2603,610432,4852.548,1.817,0.037444246
2604,960200,4841.624,4.946,0.102155806
2605,846120,4841.278,,
2606,660110,4813.704,16.449,0.341711912
2607,821194,4810.105,425.948,8.855274469
2608,690310,4804.37,19.115,0.397866942
2609,282760,4782.096,57.278,1.197759309
2610,731441,4776.715,6.607,0.138316814
2611,540773,4776.221,1.075,0.022507334
2612,481960,4732.238,48.642,1.027885749
2613,750720,4718.655,451.894,9.576754393
2614,282630,4683.158,,
2615,940150,4660.546,41.838,0.897705977
2616,292242,4657.494,5.044,0.108298583
2617,610520,4639.276,99.473,2.144149216
2618,850163,4629.751,1482.875,32.02926032
2619,481032,4619.241,,
2620,630493,4616.685,12.363,0.26778955
2621,580631,4616.248,57.298,1.241224475
2622,610439,4610.183,0.45,0.009761001
2623,340510,4607.634,32.288,0.700750103
2624,290517,4606.059,69.168,1.501674208
2625,380992,4599.31,8.295,0.18035314
2626,282010,4587.109,3.344,0.072899946
2627,821591,4583.052,17.943,0.391507668
2628,200710,4578.317,48.145,1.051587297
2629,150420,4564.09,157.71,3.455453332
2630,570210,4563.877,394.043,8.633953106
2631,271312,4562.802,880.575,19.29899654
2632,960899,4557.62,5.24,0.114972288
2633,950669,4552.295,23.285,0.511500243
2634,290950,4543.681,68.676,1.511461742
2635,900653,4529.604,8.647,0.19089969
2636,262100,4527.058,111.623,2.46568522
2637,470610,4526.79,,
2638,621490,4524.622,4.574,0.101091318
2639,732394,4511.767,3.404,0.075447159
2640,910299,4509.398,315.782,7.002752917
2641,831130,4509.382,9.954,0.220739782
2642,750521,4507.983,1238.638,27.4765455
2643,290544,4500.055,17.341,0.385350846
2644,291461,4491.859,2261.536,50.34743967
2645,251810,4483.285,0.324,0.007226844
2646,281390,4480.854,,
2647,520942,4469.376,16.314,0.365017398
2648,640340,4467.129,178.128,3.98752756
2649,283650,4459.573,7.654,0.171630782
2650,890590,4452.366,1295.436,29.09545172
2651,740319,4439.283,15.667,0.352917352
2652,620429,4433.824,5.971,0.134669306
2653,60390,4430.699,3987.663,90.00076512
2654,940210,4429.631,40.181,0.907095873
2655,730290,4428.818,147.222,3.32418266
2656,283692,4427.756,,
2657,281121,4417.249,5.758,0.130352624
2658,680620,4408.265,209.571,4.754047227
2659,330530,4398.218,164.97,3.750837271
2660,711419,4396.973,4.239,0.096407233
2661,281119,4373.399,81.054,1.853341074
2662,846190,4370.774,136.715,3.127935693
2663,701010,4362.784,66.237,1.51822781
2664,620891,4360.658,2.757,0.063224403
2665,430219,4346.462,29.541,0.679656235
2666,120922,4325.345,6.379,0.147479565
2667,700210,4308.243,20.772,0.482145506
2668,650400,4298.167,14.344,0.333723655
2669,170199,4295.322,24.218,0.563822689
2670,611300,4293.081,18.638,0.434140423
2671,730711,4264.674,211.02,4.948092164
2672,621290,4244.269,12.941,0.304905273
2673,511119,4231.34,3.257,0.076973252
2674,870331,4220.286,92.178,2.18416477
2675,491000,4207.06,116.025,2.757864162
2676,843830,4205.193,2104.626,50.04826176
2677,610453,4202.295,11.229,0.267211131
2678,283691,4200.745,1919.883,45.70339309
2679,844513,4197.188,,
2680,30221,4177.076,3170.935,75.91279163
2681,820340,4174.224,26.666,0.638825324
2682,841392,4164.512,2184.377,52.45217207
2683,610831,4161.249,49.777,1.196203351
2684,830630,4149.924,380.522,9.16937274
2685,950639,4138.924,83.261,2.011658102
2686,30530,4132.068,3.322,0.080395579
2687,950730,4127.352,52.497,1.271929314
2688,720299,4124.24,6.866,0.166479157
2689,846231,4123.894,294.753,7.147443654
2690,920110,4117.739,9.313,0.226167807
2691,551512,4108.741,155.534,3.785441818
2692,900630,4102.227,38.057,0.927715604
2693,610451,4094.316,2.598,0.063453822
2694,950640,4081.946,1.25,0.030622649
2695,511230,4080.548,67.427,1.652400609
2696,401700,4065.987,110.949,2.728710151
2697,50790,4058.301,,
2698,510610,4055.513,54.784,1.350852531
2699,292211,4050.56,16.167,0.399129997
2700,820530,4050.541,28.625,0.706695723
2701,961210,4044.799,1045.079,25.83760034
2702,853339,4043.015,54.787,1.355102566
2703,310540,4042.315,232.714,5.756948679
2704,121410,4035.851,0.58,0.014371195
2705,410520,4010.987,,
2706,761300,4002.337,238.41,5.956769757
2707,200540,4000.338,87.891,2.197089346
2708,200940,3999.783,2189.165,54.73209422
2709,870110,3999.59,5.16,0.129013224
2710,610822,3995.259,8.216,0.205643739
2711,701710,3994.254,555.107,13.89763896
2712,810210,3972.654,,
2713,292700,3947.671,0.136,0.003445069
2714,71310,3945.799,6.607,0.167443907
2715,721141,3935.026,,
2716,20810,3932.154,,
