Product,Value_EU,Value_NLD,Percentage
843410,7525.556,131.891,1.752574826
701332,7524.086,207.419,2.756733509
392510,7515.141,274.16,3.648101879
820551,7512.657,333.671,4.441451273
392059,7499.483,9.179,0.122395104
391310,7491.456,1.455,0.019422126
843142,7470.366,337.516,4.518065112
250610,7422.286,39.873,0.537206462
281990,7416.584,17.457,0.235377904
292519,7413.699,334.399,4.510555392
844711,7407.629,,
720221,7399.474,430.204,5.813980832
920210,7365.081,38.754,0.526185659
840732,7351.919,25.105,0.341475471
852290,7349.756,108.416,1.475096588
392073,7347.635,,
853290,7333.558,76.596,1.044458911
551219,7332.085,660.594,9.009633685
293622,7323.888,4348.412,59.3729997
291822,7291.262,,
71030,7283.374,3958.08,54.34404439
852313,7280.004,55.418,0.761235845
160415,7271.865,53.614,0.737279914
280519,7259.398,364.799,5.025196304
690410,7259.379,5.412,0.074551831
848049,7225.634,2.881,0.039871934
851120,7220.619,42.043,0.5822631
854590,7219.77,33.573,0.465014813
850519,7218.866,136.832,1.895477766
731589,7212.474,333.814,4.628287048
611420,7209.501,9.096,0.126166846
290260,7170.745,,
871110,7167.042,223.172,3.113864827
360690,7163.379,646.141,9.02005883
610190,7142.892,1.529,0.021405896
281610,7127.53,5090.151,71.41535707
610431,7123.136,3.104,0.043576312
540310,7112.045,,
640219,7110.512,53.083,0.746542584
340540,7100.538,284.968,4.013329694
610610,7073.098,82.93,1.172470677
380130,7055.713,8.281,0.117365885
780600,7049.442,2549.21,36.16186927
310530,7042.468,0.953,0.013532188
720291,7027.156,862.598,12.27520778
680430,7017.525,100.395,1.430632595
621040,7000.568,25.746,0.367770158
721690,6977.312,16.326,0.233986957
530130,6969.955,,
20130,6966.785,4506.109,64.6798918
611780,6955.137,12.284,0.176617657
292421,6913.222,485.23,7.01886906
820210,6896.177,60.091,0.871366846
392610,6868.472,274.389,3.994905999
610459,6866.468,4.739,0.06901656
841931,6865.912,661.883,9.640132294
580125,6864.482,1112.105,16.20085827
150590,6842.314,44.118,0.644781868
291712,6833.995,3539.956,51.79921847
721210,6814.871,104.213,1.529199892
282690,6804.651,,
854020,6800.17,1439.002,21.16126509
293430,6791.264,,
900590,6785.459,52.286,0.770559516
711049,6776.079,37.113,0.547706129
392530,6742.745,865.738,12.83954828
650699,6737.255,11.608,0.17229569
110811,6725.887,4.18,0.062147937
370110,6714.796,25.249,0.376020359
590210,6698.227,9.731,0.14527725
700991,6650.329,302.124,4.542993286
110720,6631.531,29.173,0.439913498
540262,6626.522,,
560900,6619.402,609.668,9.210318394
340219,6614.75,130.811,1.97756529
550330,6610.787,,
490300,6606.955,32.476,0.491542624
741532,6602.278,31.574,0.478228878
810110,6596.974,,
610461,6564.283,2.875,0.043797624
140490,6562.144,2952.759,44.99686383
730300,6556.595,122.822,1.87325891
901530,6548.658,72.168,1.102027316
281111,6547.404,,
40620,6536.288,207.249,3.170744618
580610,6531.915,10.129,0.155069379
330610,6521.554,2643.497,40.53477131
730690,6512.566,19.998,0.307067905
800120,6492.909,30.136,0.464137107
901120,6445.401,289.645,4.493824356
291511,6427.7,1119.717,17.4201814
480429,6427.053,8.803,0.136967907
283429,6416.311,37.058,0.577559286
846596,6407.001,74.298,1.159637715
271220,6396.709,478.711,7.483707638
284150,6394.062,,
902229,6384.019,41.82,0.655073238
810390,6373.497,8.158,0.127998805
291469,6370.548,3161.776,49.63114633
481129,6339.191,433.655,6.840857138
930390,6336.522,18.379,0.290048705
481710,6314.872,10.907,0.172719257
960910,6304.901,44.599,0.707370346
292229,6300.318,3.522,0.05590194
711029,6287.221,,
846320,6270.78,,
90500,6260.672,272.249,4.348558749
610230,6259.916,11.25,0.179714872
700239,6258.72,0.244,0.003898561
283525,6251.73,,
550932,6235.934,,
854099,6232.594,89.488,1.435806664
60499,6224.705,1050.354,16.87395628
350520,6216.397,150.187,2.415981476
200840,6205.381,136.378,2.197737738
284030,6198.873,,
450190,6184.25,4.423,0.071520395
100400,6184.138,,
170390,6180.111,0.108,0.001747541
401519,6179.864,45.632,0.738398127
570241,6178.333,181.567,2.938770053
842832,6176.427,55.683,0.901540648
730120,6154.067,610.208,9.915524157
291260,6151.961,1095.023,17.79957643
640520,6148.658,1.597,0.025973147
960329,6134.018,44.461,0.724826696
20120,6108.5,5237.525,85.74158959
620319,6106.809,9.86,0.161459119
860729,6106.213,0.046,0.000753331
900719,6100.819,373.814,6.127275699
831190,6099.453,613.018,10.05037665
853910,6089.756,1241.646,20.38909276
470311,6085.575,,
870490,6082.253,328.826,5.406319007
390319,6068.972,31.429,0.517863651
841013,6049.571,,
731290,6046.807,220.658,3.649165584
630710,6036.346,347.134,5.750730657
854081,6035.352,39.346,0.651925521
490290,6030.546,92.36,1.531536282
700510,6009.788,139.405,2.319632573
621390,6004.205,16.002,0.266513219
521149,5991.944,4.611,0.076953323
293020,5986.041,,
291735,5971.22,,
481820,5968.194,462.681,7.752445715
320420,5962.173,43.921,0.736660946
680100,5961.998,97.407,1.633797931
441211,5957.553,390.33,6.55185107
640199,5957.225,453.742,7.616667156
732410,5930.189,71.695,1.20898339
293351,5895.661,,
360490,5890.779,15.071,0.255840526
290323,5880.176,33.379,0.567653077
591131,5878.171,33.36,0.567523469
120923,5850.762,150.822,2.577818069
721260,5835.016,27.874,0.477702203
381010,5833.514,7.599,0.130264537
854091,5824.061,17.305,0.297129443
540793,5820.21,29.327,0.503882162
110290,5805.054,824.813,14.20853277
282570,5796.816,5369.18,92.62291575
900691,5794.627,283.518,4.892773944
391723,5787.055,760.3,13.13794322
701890,5782.85,69.827,1.207484199
854419,5774.76,132.911,2.301584828
760110,5761.772,0.629,0.01091678
841451,5757.115,553.579,9.615562656
901720,5744.036,86.657,1.508643052
731812,5740.893,29.563,0.514954729
860400,5737.987,418.54,7.294195682
480920,5731.99,0.378,0.006594568
871496,5721.875,97.798,1.709194975
510910,5715.606,10.762,0.188291495
940410,5713.804,19.003,0.332580537
170410,5713.244,2080.046,36.40744208
390920,5696.084,16.153,0.28358079
283110,5676.779,,
340530,5655.934,45.993,0.813181342
320720,5653.904,42.869,0.758219453
120929,5624.474,37.593,0.668382501
320411,5623.577,72.255,1.284858374
732219,5620.165,17.414,0.309848554
680210,5619.591,33.491,0.595968639
847810,5619.302,320.483,5.703252824
291249,5617.892,1.094,0.019473496
810193,5612.41,31.518,0.561576934
910199,5612.237,185.063,3.297490822
440122,5611.117,0.438,0.007805932
740322,5605.635,7.371,0.131492685
845929,5604.183,576.035,10.27866149
310510,5593.004,1946.328,34.79933145
710420,5592.219,738.548,13.20670739
590700,5592.009,1474.164,26.36197474
293721,5585.937,,
871495,5584.59,10.561,0.189109675
284020,5578.493,6.133,0.109940086
540249,5563.782,1256.537,22.58422418
740620,5552.395,22.87,0.411894327
110812,5545.858,124.679,2.248146274
630531,5533.97,365.801,6.610100886
380290,5530.739,39.662,0.717119358
340391,5528.547,687.99,12.44431855
830110,5510.941,22.88,0.415174105
540753,5508.344,409.089,7.426714817
292230,5505.399,25.437,0.462037356
290529,5479.993,109.692,2.001681389
830130,5461.448,102.825,1.882742452
880510,5456.43,11.948,0.218971012
410900,5450.441,,
681490,5442.6,12.946,0.237864256
60210,5437.74,4544.739,83.57771795
401290,5434.951,322.314,5.930393853
854790,5431.172,53.57,0.986343279
901030,5426.037,269.613,4.968875074
570110,5419.807,51.689,0.953705547
621139,5391.602,6.109,0.113305841
120999,5387.715,3547.14,65.83755822
630612,5386.304,437.472,8.121932962
420340,5386.222,67.145,1.24660662
961380,5382.883,20.548,0.381728527
741529,5376.008,146.987,2.734129116
660200,5356.448,10.152,0.189528583
901090,5354.659,14.427,0.269428922
520939,5342.514,11.985,0.224332589
200880,5337.838,,
540341,5334.055,,
320413,5331.921,28.302,0.530803063
310250,5326.41,15.709,0.294926602
290319,5320.45,,
550942,5312.683,,
760320,5300.243,,
250840,5293.05,40.02,0.756085811
220710,5290.219,305.883,5.782047964
681591,5287.386,0.015,0.000283694
200830,5277.342,521.473,9.881356941
420329,5252.048,29.934,0.569949094
720510,5245.185,8.131,0.155018364
330730,5234.055,75.853,1.449220537
100510,5233.067,,
470200,5210.743,110.176,2.11440096
610690,5204.82,36.382,0.699005921
540760,5198.298,362.768,6.978591839
630291,5187.733,31.708,0.611211101
291550,5163.44,1680.293,32.54212308
480522,5160.925,0.27,0.00523162
320490,5151.97,31.9,0.619180624
731813,5143.764,93.165,1.811222288
90210,5138.039,161.524,3.143689645
290810,5131.288,1546.362,30.13594248
820600,5130.134,1309.669,25.5289433
681410,5108.229,160.005,3.132298885
611610,5102.438,41.522,0.81376785
720924,5101.233,1493.881,29.28470431
680800,5096.995,214.525,4.208852471
740313,5088.663,,
160540,5087.995,7.373,0.144909734
845910,5086.499,3.082,0.060591774
851511,5065.414,89.084,1.758671651
610120,5059.814,232.42,4.593449483
721229,5056.598,30.104,0.595340978
810299,5049.585,99.232,1.965151592
846820,5045.578,155.992,3.091657685
721733,5028.398,5.153,0.102477966
840211,5028.127,332.842,6.61960209
722710,5017.052,,
630622,5015.297,175.31,3.495505849
720719,5005.593,33.393,0.667113767
252922,5003.432,,
700490,5001.934,331.353,6.624497644
880190,4983.373,37.344,0.749371962
871500,4965.403,294.325,5.927514846
551693,4962.369,1.702,0.034298135
70521,4960.852,2585.626,52.12060348
851939,4960.463,178.034,3.589060134
650700,4949.939,48.528,0.980375718
570232,4894.569,45.318,0.925883362
821110,4890.816,135.711,2.774813037
30613,4876.846,344.399,7.061920758
381300,4860.733,10.746,0.221077767
610432,4852.548,1.817,0.037444246
960200,4841.624,4.946,0.102155806
846120,4841.278,,
660110,4813.704,16.449,0.341711912
821194,4810.105,425.948,8.855274469
690310,4804.37,19.115,0.397866942
282760,4782.096,57.278,1.197759309
731441,4776.715,6.607,0.138316814
540773,4776.221,1.075,0.022507334
481960,4732.238,48.642,1.027885749
750720,4718.655,451.894,9.576754393
282630,4683.158,,
940150,4660.546,41.838,0.897705977
292242,4657.494,5.044,0.108298583
610520,4639.276,99.473,2.144149216
850163,4629.751,1482.875,32.02926032
481032,4619.241,,
630493,4616.685,12.363,0.26778955
580631,4616.248,57.298,1.241224475
610439,4610.183,0.45,0.009761001
340510,4607.634,32.288,0.700750103
290517,4606.059,69.168,1.501674208
380992,4599.31,8.295,0.18035314
282010,4587.109,3.344,0.072899946
821591,4583.052,17.943,0.391507668
200710,4578.317,48.145,1.051587297
150420,4564.09,157.71,3.455453332
570210,4563.877,394.043,8.633953106
271312,4562.802,880.575,19.29899654
960899,4557.62,5.24,0.114972288
950669,4552.295,23.285,0.511500243
290950,4543.681,68.676,1.511461742
900653,4529.604,8.647,0.19089969
262100,4527.058,111.623,2.46568522
470610,4526.79,,
621490,4524.622,4.574,0.101091318
732394,4511.767,3.404,0.075447159
910299,4509.398,315.782,7.002752917
831130,4509.382,9.954,0.220739782
750521,4507.983,1238.638,27.4765455
290544,4500.055,17.341,0.385350846
291461,4491.859,2261.536,50.34743967
251810,4483.285,0.324,0.007226844
281390,4480.854,,
520942,4469.376,16.314,0.365017398
640340,4467.129,178.128,3.98752756
283650,4459.573,7.654,0.171630782
890590,4452.366,1295.436,29.09545172
740319,4439.283,15.667,0.352917352
620429,4433.824,5.971,0.134669306
60390,4430.699,3987.663,90.00076512
940210,4429.631,40.181,0.907095873
730290,4428.818,147.222,3.32418266
283692,4427.756,,
281121,4417.249,5.758,0.130352624
680620,4408.265,209.571,4.754047227
330530,4398.218,164.97,3.750837271
711419,4396.973,4.239,0.096407233
281119,4373.399,81.054,1.853341074
846190,4370.774,136.715,3.127935693
701010,4362.784,66.237,1.51822781
620891,4360.658,2.757,0.063224403
430219,4346.462,29.541,0.679656235
120922,4325.345,6.379,0.147479565
700210,4308.243,20.772,0.482145506
650400,4298.167,14.344,0.333723655
170199,4295.322,24.218,0.563822689
611300,4293.081,18.638,0.434140423
730711,4264.674,211.02,4.948092164
621290,4244.269,12.941,0.304905273
511119,4231.34,3.257,0.076973252
870331,4220.286,92.178,2.18416477
491000,4207.06,116.025,2.757864162
843830,4205.193,2104.626,50.04826176
610453,4202.295,11.229,0.267211131
283691,4200.745,1919.883,45.70339309
844513,4197.188,,
30221,4177.076,3170.935,75.91279163
820340,4174.224,26.666,0.638825324
841392,4164.512,2184.377,52.45217207
610831,4161.249,49.777,1.196203351
830630,4149.924,380.522,9.16937274
950639,4138.924,83.261,2.011658102
30530,4132.068,3.322,0.080395579
950730,4127.352,52.497,1.271929314
720299,4124.24,6.866,0.166479157
846231,4123.894,294.753,7.147443654
920110,4117.739,9.313,0.226167807
551512,4108.741,155.534,3.785441818
900630,4102.227,38.057,0.927715604
610451,4094.316,2.598,0.063453822
950640,4081.946,1.25,0.030622649
511230,4080.548,67.427,1.652400609
401700,4065.987,110.949,2.728710151
50790,4058.301,,
510610,4055.513,54.784,1.350852531
292211,4050.56,16.167,0.399129997
820530,4050.541,28.625,0.706695723
961210,4044.799,1045.079,25.83760034
853339,4043.015,54.787,1.355102566
310540,4042.315,232.714,5.756948679
121410,4035.851,0.58,0.014371195
410520,4010.987,,
761300,4002.337,238.41,5.956769757
200540,4000.338,87.891,2.197089346
200940,3999.783,2189.165,54.73209422
870110,3999.59,5.16,0.129013224
610822,3995.259,8.216,0.205643739
701710,3994.254,555.107,13.89763896
810210,3972.654,,
292700,3947.671,0.136,0.003445069
71310,3945.799,6.607,0.167443907
721141,3935.026,,
20810,3932.154,,
470429,3924.569,247.089,6.295952498
570410,3916.357,3726.566,95.15388919
720421,3908.115,9.295,0.237838446
292159,3902.738,82.283,2.10834035
530129,3900.101,250.629,6.426218193
251710,3894.643,35.639,0.915077454
240391,3885.229,517.76,13.32637021
320730,3881.843,1374.137,35.3990875
293960,3878.736,,
831110,3871.543,119.691,3.091558069
20610,3855.954,2880.47,74.70187663
340212,3855.233,29.643,0.768902943
843210,3847.393,14.884,0.386859362
291620,3846.358,9.3,0.241787166
611693,3837.274,48.673,1.268426492
490400,3837.266,1274.55,33.21505468
610452,3836.747,2.205,0.05747056
930700,3830.203,4.045,0.10560798
330130,3825.979,0.002,5.23E-05
40291,3821.047,2693.866,70.50072925
480240,3818.59,5.072,0.132823896
820560,3817.327,8.421,0.220599388
630900,3813.281,122.279,3.20666114
722012,3803.687,596.606,15.68493938
90910,3792.144,7.044,0.18575244
580710,3790.411,62.006,1.635864818
310240,3788.448,3084.165,81.4097224
621430,3780.046,8.728,0.230896661
520299,3771.399,,
740500,3765.447,,
560122,3764.8,66.892,1.776774331
852410,3764.078,,
841382,3750.343,878.102,23.41391174
871494,3749.484,18.524,0.494041313
291615,3749.46,35.413,0.944482672
721119,3736.287,,
560600,3734.58,,
902830,3731.809,625.71,16.76693529
320412,3725.668,285.633,7.666625153
900659,3699.337,433.533,11.71920806
550912,3696.478,87.818,2.375720889
840410,3692.473,797.54,21.59907466
130213,3689.988,0.652,0.017669434
280610,3687.476,5.38,0.145899255
610331,3685.637,5.747,0.155929626
722620,3685.142,1.289,0.034978299
90412,3678.202,10.514,0.285846182
310560,3677.605,2245.324,61.05397399
854041,3675.655,2122.938,57.75672635
283340,3667.341,,
910400,3660.922,331.227,9.047638819
722720,3659.955,,
381210,3655.563,523.398,14.31784926
291100,3650.157,5.047,0.138268025
290511,3650.111,3.498,0.095832702
380690,3641.008,2856.177,78.44467796
290930,3637.127,302.919,8.328524135
710811,3631.596,,
611591,3618.842,27.911,0.77126882
210420,3616.785,8.608,0.238001429
290241,3616.539,3573.07,98.79804974
610433,3616.467,3.256,0.09003262
620620,3614.131,3.571,0.098806601
570292,3613.249,504.335,13.95793647
281420,3599.977,3.671,0.101972874
750511,3573.016,,
740329,3568.291,692.861,19.41716637
580190,3567.541,138.538,3.88329104
540231,3565.173,,
30551,3564.324,,
520411,3561.132,1.48,0.041559819
281000,3558.248,0.253,0.007110241
291513,3552.476,0.015,0.000422241
960990,3545.485,247.808,6.989396373
250510,3541.861,33.504,0.94594339
291711,3539.52,5.466,0.154427719
840212,3534.234,3.436,0.097220501
580890,3532.685,14.753,0.417614364
520852,3511.379,140.261,3.994470548
741539,3509.636,40.442,1.152313231
520839,3505.83,1.084,0.030919925
283620,3505.383,5.423,0.154704921
853390,3495.411,63.192,1.807856072
610333,3494.931,1.341,0.038369856
110429,3483.978,4.049,0.116217726
90220,3481.223,1.666,0.047856745
120925,3479.852,58.874,1.691853562
290712,3470.177,,
284920,3458.381,,
821420,3454.689,2.995,0.086693766
280910,3449.332,0.97,0.028121387
760519,3446.714,,
710510,3416.97,16.515,0.483322944
950670,3411.337,24.49,0.717900342
293040,3402.94,3.409,0.100178081
841891,3401.115,37.768,1.110459364
390511,3368.608,1300.108,38.59481424
691410,3339.365,25.551,0.765145469
540772,3323.409,150.397,4.525383424
220430,3316.336,,
400122,3315.769,,
250621,3309.196,,
711210,3307.726,,
621120,3306.36,1013.256,30.64566472
640192,3305.363,47.108,1.425198987
392220,3302.938,6.718,0.203394675
910990,3297.562,17.854,0.541430305
621030,3293.892,19.116,0.580346897
580620,3288.141,1.824,0.055472074
320650,3258.886,25.952,0.796345745
910610,3243.885,445.567,13.7355979
30549,3243.708,13.625,0.420043974
620920,3241.715,9.363,0.288828598
283220,3241.536,,
830810,3239.709,63.32,1.95449653
871310,3238.79,11.933,0.368440066
681390,3237.589,15.307,0.472790092
490900,3206.487,121.127,3.777560926
551511,3201.957,2.534,0.079139101
741521,3183.379,84.018,2.639271039
20890,3182.916,,
400300,3171.246,1398.335,44.09418254
20322,3165.896,,
820150,3142.99,668.335,21.26430565
520420,3127.815,847.957,27.11020313
760691,3125.158,17.232,0.551396121
400400,3117.05,698.16,22.39810077
30360,3113.001,1.407,0.045197544
291734,3087.742,1126.916,36.49644303
691190,3086.301,8.974,0.290768788
842310,3084.855,121.045,3.923847312
910529,3081.427,2.556,0.082948582
820590,3077.052,96.93,3.150093011
780419,3075.523,3.545,0.115264948
110510,3059.585,412.441,13.48029226
250700,3053.771,517.602,16.949601
722011,3043.617,10.19,0.334799024
621440,3034.339,4.14,0.136438282
721039,3028.954,2.027,0.066920792
291030,3024.972,,
700330,3023.68,92.24,3.050587364
711420,3023.657,17.061,0.564250509
590220,3013.45,7.796,0.258706798
600122,3010.489,6.152,0.204352183
630539,3006.787,8.004,0.266197772
440130,2998.018,687.944,22.94662674
844321,2996.937,,
280450,2994.338,7.854,0.262295038
470692,2991.464,22.518,0.752741801
282550,2984.261,26.508,0.888260109
851650,2975.476,7.258,0.243927358
870540,2973.356,,
731420,2967.437,679.638,22.90319896
731450,2963.729,4.645,0.15672823
291241,2963.26,12.86,0.433981493
847321,2936.249,1.074,0.036577279
610332,2932.261,8.156,0.278147136
970400,2925.451,102.961,3.519491525
251512,2925.409,21.287,0.727658936
271119,2924.642,23.864,0.815963116
380620,2921.912,,
401511,2917.52,12.761,0.437392032
50610,2913.516,134.7,4.623279913
741021,2902.123,4.974,0.171391771
530921,2893.244,2.091,0.072271817
950632,2889.889,20.76,0.718366692
71339,2882.858,,
621132,2882.006,34.944,1.212488801
283719,2879.383,,
960610,2876.084,194.42,6.759886012
720890,2875.959,0.46,0.015994665
71190,2875.426,1346.451,46.82613985
844811,2871.086,1.291,0.044965564
845380,2870.67,,
230690,2863.032,,
911310,2856.361,3.449,0.120748043
844842,2852.168,,
284329,2851.88,0.47,0.016480357
292121,2849.459,140.604,4.934410356
30749,2846.176,0.127,0.004462127
852210,2845.612,95.048,3.340160219
291713,2838.192,42.231,1.487954303
470693,2830.77,,
620411,2829.173,5.599,0.197902355
392063,2826.532,106.013,3.750638592
283990,2813.567,411.239,14.61628602
530599,2812.743,482.634,17.15883748
640110,2810.303,1001.642,35.64177955
71040,2808.039,,
284610,2807.274,91.583,3.262346319
390320,2806.798,1276.617,45.48303797
320290,2801.233,89.35,3.189666836
610220,2794.831,346.919,12.41287935
520951,2790.279,2.139,0.076659001
290359,2777.567,,
961000,2775.511,129.565,4.668149397
722610,2770.334,29.545,1.066477905
711039,2765.222,,
560121,2763.267,906.157,32.79295848
840219,2754.054,68.673,2.493524092
380993,2751.879,82.974,3.015176176
630140,2741.664,6.521,0.237848256
610341,2735.936,0.83,0.030336967
290490,2734.519,96.923,3.544425912
120760,2731.836,866.115,31.70450203
283711,2729.752,,
870120,2727.754,1649.473,60.47000573
611512,2722.604,16.36,0.600895319
500790,2716.567,6.511,0.239677505
81120,2712.087,426.474,15.72493803
630800,2710.352,43.844,1.617649663
731419,2709.73,399.004,14.72486189
520959,2708.225,10.029,0.370316351
844621,2699.243,,
510810,2693.712,,
630629,2691.933,334.83,12.43827391
80420,2688.15,22.952,0.853821401
961511,2675.967,6.819,0.25482377
520829,2674.736,,
81400,2672.509,81.419,3.046537916
482090,2670.29,26.239,0.982627355
80610,2670.167,,
283911,2662.732,0.423,0.01588594
560410,2662.399,59.181,2.222844885
871492,2662.193,27.463,1.031593126
540233,2650.489,0.82,0.030937687
630391,2649.989,50.752,1.915177761
511290,2646.936,596.844,22.54848625
910219,2632.877,69.108,2.624809287
820291,2621.892,1048.292,39.98227234
294150,2621.132,1928.169,73.56245317
570190,2618.661,37.099,1.416716406
290532,2612.398,408.763,15.64704153
400520,2607.005,9.069,0.347870449
871493,2597.307,45.749,1.761401328
871390,2592.939,290.072,11.18699669
401390,2576.507,10.935,0.42441181
481620,2567.965,,
910212,2562.61,189.248,7.384970791
750711,2562.521,,
90411,2562.171,18.071,0.70530031
293371,2558.762,152.802,5.97171601
700521,2528.872,6.556,0.25924602
70190,2525.619,,
20319,2525.478,,
51110,2524.644,493.249,19.53736844
800200,2521.813,,
540261,2505.824,84.802,3.384196177
230250,2505.286,1.243,0.049615094
845320,2498.358,,
293030,2492.986,,
842389,2478.527,85.518,3.450355796
160520,2472.795,139.827,5.654613504
283919,2469.123,736.924,29.84557675
283660,2467.628,,
120500,2462.103,21.758,0.883716075
701310,2456.105,4.594,0.187044121
21012,2452.232,0.669,0.027281269
841610,2451.448,14.599,0.595525583
911410,2443.942,6.011,0.2459551
330741,2438.762,135.777,5.567455947
901010,2418.163,10.946,0.452657658
480530,2414.936,0.444,0.01838558
845410,2414.243,4.109,0.170198277
370243,2412.999,5.079,0.210484961
520832,2404.848,527.997,21.95552484
410729,2398.209,,
540742,2393.357,3.297,0.137756298
441090,2390.545,1650.186,69.02969825
611231,2390.024,11.559,0.483635311
721990,2384.994,348.918,14.62972234
871620,2379.525,76.389,3.210262552
680410,2377.077,13.204,0.55547212
961620,2372.953,285.545,12.03331882
521142,2371.103,0.572,0.024123794
630210,2369.787,24.115,1.017602004
630312,2363.163,4.988,0.211073041
71333,2344.645,83.14,3.545952586
621600,2335.72,35.323,1.512295994
251311,2332.516,,
282540,2309.216,1814.041,78.55657505
482030,2307.46,177.292,7.683426798
730230,2301.727,17.99,0.781587043
711510,2293.88,4.612,0.201056725
660390,2292.478,45.987,2.005995259
30310,2288.434,220.079,9.617013206
620990,2282.357,21.056,0.92255506
580810,2281.761,15.177,0.665144158
511130,2274.262,40.899,1.798341616
292142,2271.801,262.184,11.54079957
890510,2271.765,,
630299,2263.915,1.004,0.044347955
290943,2245.843,103.432,4.60548667
282735,2245.092,55.724,2.482036371
580500,2237.388,113.547,5.07498029
961700,2236.562,427.453,19.11205681
20110,2236.415,,
611520,2232.749,36.193,1.621006213
853310,2222.458,11.567,0.520459779
252020,2221.759,5.864,0.263935017
630253,2219.167,3.073,0.138475383
590190,2201.652,63.929,2.903683234
760529,2200.229,5.838,0.265336017
200920,2198.785,39.69,1.80508781
700410,2196.722,5.111,0.232664852
721923,2194.642,9.407,0.42863483
710310,2186.957,36.255,1.657782938
710231,2186.73,,
820510,2177.382,24.018,1.103067813
160300,2174.003,437.325,20.1161176
200919,2172.954,152.165,7.002679302
252321,2171.341,0.865,0.039837133
250200,2166.943,,
280421,2155.267,20.417,0.947307225
681011,2153.634,11.655,0.541178306
860500,2150.14,,
251110,2142.122,95.549,4.460483577
292144,2140.861,,
291829,2140.854,0.028,0.001307889
380400,2140.129,44.95,2.10034068
40299,2139.384,854.395,39.93649574
284700,2136.671,102.596,4.801675129
611790,2135.396,1.761,0.08246714
30619,2133.862,25.365,1.188689803
821410,2130.438,10.336,0.485158451
721310,2128.876,0.863,0.040537824
670419,2126.619,19.449,0.914550279
950720,2124.608,2.515,0.118374778
670300,2118.989,2.501,0.118027984
610712,2108.787,1.607,0.076204946
481099,2107.873,0.062,0.002941354
851710,2107.278,208.133,9.876864846
283311,2104.11,,
540239,2104.083,6.259,0.297469254
293627,2103.717,763.272,36.28206646
630631,2097.467,40.712,1.941007892
271129,2081.384,24.366,1.170663366
150790,2079.185,1892.459,91.01926957
490599,2071.373,82.715,3.99324506
844590,2059.01,57.396,2.787553242
902511,2050.575,8.741,0.42627068
630229,2047.759,0.238,0.011622461
850690,2041.772,15.817,0.774670237
442110,2036.694,15.415,0.75686382
320415,2033.442,365.751,17.98679284
400231,2033.196,58.14,2.859537398
450390,2023.205,16.035,0.792554388
551521,2018.515,,
81110,2016.443,248.838,12.34044305
630399,2013.37,86.265,4.2846074
690100,2008.387,117.18,5.834532886
481730,2003.373,11.633,0.580670699
581099,1989.088,,
340520,1988.821,736.019,37.00780513
280469,1988.811,105.743,5.316895371
291221,1985.059,625.508,31.51080144
190240,1979.788,61.973,3.130284657
811219,1979.101,20.838,1.052902303
110422,1976.739,,
720690,1973.704,37.653,1.907732872
848020,1952.477,3.216,0.164713848
960860,1951.316,82.361,4.220792532
800300,1944.965,11.761,0.604689545
560811,1944.296,15.164,0.779922399
853230,1943.53,62.534,3.217547452
621590,1942.906,16.041,0.825618944
640220,1941.214,414.889,21.37265649
911320,1940.385,9.591,0.494283351
520822,1930.716,2.052,0.106281815
293211,1926.947,11.328,0.587872941
540783,1924.708,8.6,0.446821024
890400,1924.167,,
960340,1917.346,148.474,7.74372492
150410,1912.395,1.356,0.070905854
520849,1905.425,,
282612,1904.721,166.004,8.715397163
480451,1898.777,30.868,1.625678002
290313,1896.808,,
521224,1896.434,3.787,0.199690577
740321,1895.389,6.015,0.317349104
380120,1894.258,555.345,29.31728413
900830,1890.23,10.741,0.568237728
610892,1876.942,64.721,3.448215235
390421,1875.434,722.66,38.53294757
250860,1873.828,,
847510,1873.315,,
520949,1870.995,4.498,0.240406842
120750,1870.1,0.331,0.017699588
961220,1868.539,4.822,0.258062583
845230,1862.818,10.129,0.543746088
690990,1853.455,90.536,4.884715302
420610,1850.387,,
401694,1849.533,69.836,3.775872071
610419,1848.979,3.648,0.197298076
551643,1848.71,,
620821,1848.172,23.333,1.262490721
411100,1839.673,25.811,1.40302108
251622,1838.551,,
540120,1833.675,0.212,0.011561482
280430,1829.086,78.563,4.295205365
170240,1826.693,44.941,2.460238256
640620,1820.952,2.137,0.117356196
540832,1816.953,3.598,0.198023834
848030,1815.774,6.522,0.35918567
711711,1811.222,31.718,1.751193393
510990,1810.134,7.497,0.414168233
780411,1802.407,,
70930,1797.484,686.314,38.1819254
630720,1794.507,132.453,7.381024426
620423,1790.57,25.742,1.437642762
580410,1787.172,5.42,0.303272433
590110,1784.884,1216.192,68.13843365
420321,1772.596,13.747,0.775529224
570299,1764.925,37.209,2.108248226
620312,1764.54,2.661,0.150804176
151190,1761.981,545.585,30.9642953
790112,1756.853,,
230320,1750.95,40.648,2.321482624
300650,1749.321,41.914,2.396015368
291430,1746.584,39.479,2.26035507
540822,1743.876,,
610711,1743.583,35.093,2.012694549
401210,1743.516,114.358,6.559045056
610339,1743.143,5.556,0.318734608
251741,1737.365,36.028,2.07371508
310559,1733.666,109.806,6.333745946
611190,1731.675,8.449,0.487909105
290911,1722.925,,
620829,1722.412,10.667,0.61930595
630232,1721.51,16.765,0.973854349
470500,1714.963,116.355,6.78469448
30371,1712.995,139.521,8.144857399
